Periodo,Mes,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado,Dir2,Full_Address,Coords,LAT,LNG
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS TERPEL TANQUIADERO,TERPEL,DIAGONAL 74B No. 32-15,GASOLINA EXTRA OXIGENADA,17558.0,A,DIAGONAL 74B No. 32-15,"DIAGONAL 74B No. 32-15, Medellin, Colombia","(6.18802, -75.56914)",6.18802,-75.56914
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS TERPEL TANQUIADERO,TERPEL,DIAGONAL 74B No. 32-15,BIODIESEL EXTRA,9040.0,A,DIAGONAL 74B No. 32-15,"DIAGONAL 74B No. 32-15, Medellin, Colombia","(6.18802, -75.56914)",6.18802,-75.56914
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS TERPEL TANQUIADERO,TERPEL,DIAGONAL 74B No. 32-15,GASOLINA CORRIENTE OXIGENADA,8740.0,A,DIAGONAL 74B No. 32-15,"DIAGONAL 74B No. 32-15, Medellin, Colombia","(6.18802, -75.56914)",6.18802,-75.56914
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL LA 33,TERPEL,CALLE 33 No. 63B-315,BIODIESEL EXTRA,9090.0,A,CALLE 33 No. 63B-315,"CALLE 33 No. 63B-315, Medellin, Colombia","(6.23932, -75.58265)",6.23932,-75.58265
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL LA 33,TERPEL,CALLE 33 No. 63B-315,GASOLINA EXTRA OXIGENADA,17550.0,A,CALLE 33 No. 63B-315,"CALLE 33 No. 63B-315, Medellin, Colombia","(6.23932, -75.58265)",6.23932,-75.58265
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL LA 33,TERPEL,CALLE 33 No. 63B-315,GASOLINA CORRIENTE OXIGENADA,8730.0,A,CALLE 33 No. 63B-315,"CALLE 33 No. 63B-315, Medellin, Colombia","(6.23932, -75.58265)",6.23932,-75.58265
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTRELLA DEL SUR,TEXACO,CALLE 8 B No. 65-301,GASOLINA EXTRA OXIGENADA,18980.0,A,CALLE 8 B No. 65-301,"CALLE 8 B No. 65-301, Medellin, Colombia","(6.21578, -75.58915)",6.21578,-75.58915
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTRELLA DEL SUR,TEXACO,CALLE 8 B No. 65-301,BIODIESEL EXTRA,9300.0,A,CALLE 8 B No. 65-301,"CALLE 8 B No. 65-301, Medellin, Colombia","(6.21578, -75.58915)",6.21578,-75.58915
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTRELLA DEL SUR,TEXACO,CALLE 8 B No. 65-301,GASOLINA CORRIENTE OXIGENADA,9390.0,A,CALLE 8 B No. 65-301,"CALLE 8 B No. 65-301, Medellin, Colombia","(6.21578, -75.58915)",6.21578,-75.58915
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO UNIVERSIDAD S.A,TEXACO,Carrera 52 No 67 A - 91,GASOLINA EXTRA OXIGENADA,18800.0,A,Carrera 52 No 67 A - 91,"Carrera 52 No 67 A - 91, Medellin, Colombia","(6.26615, -75.56616)",6.26615,-75.56616
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO UNIVERSIDAD S.A,TEXACO,Carrera 52 No 67 A - 91,GASOLINA CORRIENTE OXIGENADA,9520.0,A,Carrera 52 No 67 A - 91,"Carrera 52 No 67 A - 91, Medellin, Colombia","(6.26615, -75.56616)",6.26615,-75.56616
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO UNIVERSIDAD S.A,TEXACO,Carrera 52 No 67 A - 91,BIODIESEL EXTRA,9520.0,A,Carrera 52 No 67 A - 91,"Carrera 52 No 67 A - 91, Medellin, Colombia","(6.26615, -75.56616)",6.26615,-75.56616
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TEXACO JOSE IGNACIO HOLGUIN,TEXACO,Carrera 64 C No 93 - 60,GASOLINA EXTRA OXIGENADA,18052.0,A,Carrera 64 C No 93 - 60,"Carrera 64 C No 93 - 60, Medellin, Colombia","(6.28767, -75.56967)",6.28767,-75.56967
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TEXACO JOSE IGNACIO HOLGUIN,TEXACO,Carrera 64 C No 93 - 60,GASOLINA CORRIENTE OXIGENADA,9184.0,A,Carrera 64 C No 93 - 60,"Carrera 64 C No 93 - 60, Medellin, Colombia","(6.28767, -75.56967)",6.28767,-75.56967
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TEXACO JOSE IGNACIO HOLGUIN,TEXACO,Carrera 64 C No 93 - 60,BIODIESEL EXTRA,9431.0,A,Carrera 64 C No 93 - 60,"Carrera 64 C No 93 - 60, Medellin, Colombia","(6.28767, -75.56967)",6.28767,-75.56967
2022,6,5,ANTIOQUIA,5001,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,BIODIESEL EXTRA,9190.0,A,CARRERA 68 No. 43-15,"CARRERA 68 No. 43-15, Medellin, Colombia","(6.24539, -75.58697)",6.24539,-75.58697
2022,6,5,ANTIOQUIA,5001,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA EXTRA OXIGENADA,16900.0,A,CARRERA 68 No. 43-15,"CARRERA 68 No. 43-15, Medellin, Colombia","(6.24539, -75.58697)",6.24539,-75.58697
2022,6,5,ANTIOQUIA,5001,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA CORRIENTE OXIGENADA,8980.0,A,CARRERA 68 No. 43-15,"CARRERA 68 No. 43-15, Medellin, Colombia","(6.24539, -75.58697)",6.24539,-75.58697
2022,6,5,ANTIOQUIA,5001,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,GASOLINA EXTRA OXIGENADA,18500.0,A,CALLE 48 No. 79-46,"CALLE 48 No. 79-46, Medellin, Colombia","(6.25894, -75.59753)",6.25894,-75.59753
2022,6,5,ANTIOQUIA,5001,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,BIODIESEL EXTRA,9500.0,A,CALLE 48 No. 79-46,"CALLE 48 No. 79-46, Medellin, Colombia","(6.25894, -75.59753)",6.25894,-75.59753
2022,6,5,ANTIOQUIA,5001,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,GASOLINA CORRIENTE OXIGENADA,9550.0,A,CALLE 48 No. 79-46,"CALLE 48 No. 79-46, Medellin, Colombia","(6.25894, -75.59753)",6.25894,-75.59753
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIOS DISTRACOM EXPOSICIONES,TEXACO,CALLE 36 No. 51-18,GASOLINA EXTRA OXIGENADA,17960.0,A,CALLE 36 No. 51-18,"CALLE 36 No. 51-18, Medellin, Colombia","(6.24394, -75.59874)",6.24394,-75.59874
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIOS DISTRACOM EXPOSICIONES,TEXACO,CALLE 36 No. 51-18,GASOLINA CORRIENTE OXIGENADA,9030.0,A,CALLE 36 No. 51-18,"CALLE 36 No. 51-18, Medellin, Colombia","(6.24394, -75.59874)",6.24394,-75.59874
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIOS DISTRACOM EXPOSICIONES,TEXACO,CALLE 36 No. 51-18,BIODIESEL EXTRA,9340.0,A,CALLE 36 No. 51-18,"CALLE 36 No. 51-18, Medellin, Colombia","(6.24394, -75.59874)",6.24394,-75.59874
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS EL VOLADOR,TERPEL,CALLE 71 No. 66-82,GASOLINA EXTRA OXIGENADA,17590.0,A,CALLE 71 No. 66-82,"CALLE 71 No. 66-82, Medellin, Colombia","(6.27211, -75.57946)",6.27211,-75.57946
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS EL VOLADOR,TERPEL,CALLE 71 No. 66-82,BIODIESEL EXTRA,9490.0,A,CALLE 71 No. 66-82,"CALLE 71 No. 66-82, Medellin, Colombia","(6.27211, -75.57946)",6.27211,-75.57946
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS EL VOLADOR,TERPEL,CALLE 71 No. 66-82,GASOLINA CORRIENTE OXIGENADA,9480.0,A,CALLE 71 No. 66-82,"CALLE 71 No. 66-82, Medellin, Colombia","(6.27211, -75.57946)",6.27211,-75.57946
2022,6,5,ANTIOQUIA,5001,MEDELLIN,COORDINADORA MERCANTIL SUCURSAL MEDELLIN,MOBIL,"Calle 30 A No 53 - 16,",BIODIESEL EXTRA,10197.0,A,"Calle 30 A No 53 - 16,","Calle 30 A No 53 - 16,, Medellin, Colombia","(6.20779, -75.5866)",6.20779,-75.5866
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS MOBIL SUR,MOBIL,CARRERA 51 No. 32-40,GASOLINA EXTRA OXIGENADA,19490.0,A,CARRERA 51 No. 32-40,"CARRERA 51 No. 32-40, Medellin, Colombia","(6.28907, -75.56188)",6.28907,-75.56188
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS MOBIL SUR,MOBIL,CARRERA 51 No. 32-40,BIODIESEL EXTRA,9550.0,A,CARRERA 51 No. 32-40,"CARRERA 51 No. 32-40, Medellin, Colombia","(6.28907, -75.56188)",6.28907,-75.56188
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS MOBIL SUR,MOBIL,CARRERA 51 No. 32-40,GASOLINA CORRIENTE OXIGENADA,8790.0,A,CARRERA 51 No. 32-40,"CARRERA 51 No. 32-40, Medellin, Colombia","(6.28907, -75.56188)",6.28907,-75.56188
2022,6,5,ANTIOQUIA,5001,MEDELLIN,LUBRITODO EL SITIO CORRECTO SAS,MOBIL,CALLE 44 No. 64-52,GASOLINA CORRIENTE OXIGENADA,9210.0,A,CALLE 44 No. 64-52,"CALLE 44 No. 64-52, Medellin, Colombia","(6.25031, -75.59186)",6.25031,-75.59186
2022,6,5,ANTIOQUIA,5001,MEDELLIN,LUBRITODO EL SITIO CORRECTO SAS,MOBIL,CALLE 44 No. 64-52,GASOLINA EXTRA OXIGENADA,18900.0,A,CALLE 44 No. 64-52,"CALLE 44 No. 64-52, Medellin, Colombia","(6.25031, -75.59186)",6.25031,-75.59186
2022,6,5,ANTIOQUIA,5001,MEDELLIN,LUBRITODO EL SITIO CORRECTO SAS,MOBIL,CALLE 44 No. 64-52,BIODIESEL EXTRA,9180.0,A,CALLE 44 No. 64-52,"CALLE 44 No. 64-52, Medellin, Colombia","(6.25031, -75.59186)",6.25031,-75.59186
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO LAS AMERICAS,MOBIL,Calle 44 No 80 - 155,BIODIESEL EXTRA,9420.0,A,Calle 44 No 80 - 155,"Calle 44 No 80 - 155, Medellin, Colombia","(6.25035, -75.60109)",6.25035,-75.60109
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO LAS AMERICAS,MOBIL,Calle 44 No 80 - 155,GASOLINA EXTRA OXIGENADA,17540.0,A,Calle 44 No 80 - 155,"Calle 44 No 80 - 155, Medellin, Colombia","(6.25035, -75.60109)",6.25035,-75.60109
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO LAS AMERICAS,MOBIL,Calle 44 No 80 - 155,GASOLINA CORRIENTE OXIGENADA,9290.0,A,Calle 44 No 80 - 155,"Calle 44 No 80 - 155, Medellin, Colombia","(6.25035, -75.60109)",6.25035,-75.60109
2022,6,5,ANTIOQUIA,5001,MEDELLIN,SERVICENTRO LAURELES,MOBIL,Calle 39D No 73-26,BIODIESEL EXTRA,9730.0,A,Calle 39D No 73-26,"Calle 39D No 73-26, Medellin, Colombia","(6.24605, -75.5926)",6.24605,-75.5926
2022,6,5,ANTIOQUIA,5001,MEDELLIN,SERVICENTRO LAURELES,MOBIL,Calle 39D No 73-26,GASOLINA CORRIENTE OXIGENADA,9270.0,A,Calle 39D No 73-26,"Calle 39D No 73-26, Medellin, Colombia","(6.24605, -75.5926)",6.24605,-75.5926
2022,6,5,ANTIOQUIA,5001,MEDELLIN,SERVICENTRO LAURELES,MOBIL,Calle 39D No 73-26,GASOLINA EXTRA OXIGENADA,17390.0,A,Calle 39D No 73-26,"Calle 39D No 73-26, Medellin, Colombia","(6.24605, -75.5926)",6.24605,-75.5926
2022,6,5,ANTIOQUIA,5001,MEDELLIN,TEXACO SU JARDIN,TEXACO,Carrera 70 No.1 Sur -26,BIODIESEL EXTRA,10090.0,A,Carrera 70 No.1 Sur -26,"Carrera 70 No.1 Sur -26, Medellin, Colombia","(6.24555, -75.5892)",6.24555,-75.5892
2022,6,5,ANTIOQUIA,5001,MEDELLIN,TEXACO SU JARDIN,TEXACO,Carrera 70 No.1 Sur -26,GASOLINA CORRIENTE OXIGENADA,9675.0,A,Carrera 70 No.1 Sur -26,"Carrera 70 No.1 Sur -26, Medellin, Colombia","(6.24555, -75.5892)",6.24555,-75.5892
2022,6,5,ANTIOQUIA,5001,MEDELLIN,TEXACO SU JARDIN,TEXACO,Carrera 70 No.1 Sur -26,GASOLINA EXTRA OXIGENADA,18925.0,A,Carrera 70 No.1 Sur -26,"Carrera 70 No.1 Sur -26, Medellin, Colombia","(6.24555, -75.5892)",6.24555,-75.5892
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM SAN CRISTOBAL,MOBIL,CALLE 64 No. 127-75  KILOMETRO 5 CARRETERA AL MAR,GASOLINA EXTRA OXIGENADA,17200.0,A,CALLE 64 No. 127-75  KILOMETRO 5 CARRETERA AL MAR,"CALLE 64 No. 127-75  KILOMETRO 5 CARRETERA AL MAR, Medellin, Colombia","(6.22867, -75.5954)",6.22867,-75.5954
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM SAN CRISTOBAL,MOBIL,CALLE 64 No. 127-75  KILOMETRO 5 CARRETERA AL MAR,GASOLINA CORRIENTE OXIGENADA,9490.0,A,CALLE 64 No. 127-75  KILOMETRO 5 CARRETERA AL MAR,"CALLE 64 No. 127-75  KILOMETRO 5 CARRETERA AL MAR, Medellin, Colombia","(6.22867, -75.5954)",6.22867,-75.5954
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM SAN CRISTOBAL,MOBIL,CALLE 64 No. 127-75  KILOMETRO 5 CARRETERA AL MAR,BIODIESEL EXTRA,9290.0,A,CALLE 64 No. 127-75  KILOMETRO 5 CARRETERA AL MAR,"CALLE 64 No. 127-75  KILOMETRO 5 CARRETERA AL MAR, Medellin, Colombia","(6.22867, -75.5954)",6.22867,-75.5954
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO SANTA ELENA,ZEUSS,KILOMETRO 17 MAS 400 METROS VIA SANTA ELENA,GASOLINA CORRIENTE OXIGENADA,9397.0,A,KILOMETRO 17 MAS 400 METROS VIA SANTA ELENA,"KILOMETRO 17 MAS 400 METROS VIA SANTA ELENA, Medellin, Colombia","(6.23212, -75.54063)",6.23212,-75.54063
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO SANTA ELENA,ZEUSS,KILOMETRO 17 MAS 400 METROS VIA SANTA ELENA,BIODIESEL EXTRA,9643.0,A,KILOMETRO 17 MAS 400 METROS VIA SANTA ELENA,"KILOMETRO 17 MAS 400 METROS VIA SANTA ELENA, Medellin, Colombia","(6.23212, -75.54063)",6.23212,-75.54063
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS COESCO ROBLEDO,MOBIL,Carrera 70 No.53-21,BIODIESEL EXTRA,9170.0,A,Carrera 70 No.53-21,"Carrera 70 No.53-21, Medellin, Colombia","(6.26087, -75.58491)",6.26087,-75.58491
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS COESCO ROBLEDO,MOBIL,Carrera 70 No.53-21,GASOLINA EXTRA OXIGENADA,17340.0,A,Carrera 70 No.53-21,"Carrera 70 No.53-21, Medellin, Colombia","(6.26087, -75.58491)",6.26087,-75.58491
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS COESCO ROBLEDO,MOBIL,Carrera 70 No.53-21,GASOLINA CORRIENTE OXIGENADA,9300.0,A,Carrera 70 No.53-21,"Carrera 70 No.53-21, Medellin, Colombia","(6.26087, -75.58491)",6.26087,-75.58491
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO ZULY,TERPEL,Transversal 51 A No.67B - 246,BIODIESEL EXTRA,8990.0,A,Transversal 51 A No.67B - 246,"Transversal 51 A No.67B - 246, Medellin, Colombia","(6.25963, -75.58262)",6.25963,-75.58262
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO ZULY,TERPEL,Transversal 51 A No.67B - 246,GASOLINA EXTRA OXIGENADA,16770.0,A,Transversal 51 A No.67B - 246,"Transversal 51 A No.67B - 246, Medellin, Colombia","(6.25963, -75.58262)",6.25963,-75.58262
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO ZULY,TERPEL,Transversal 51 A No.67B - 246,GASOLINA CORRIENTE OXIGENADA,9040.0,A,Transversal 51 A No.67B - 246,"Transversal 51 A No.67B - 246, Medellin, Colombia","(6.25963, -75.58262)",6.25963,-75.58262
2022,6,5,ANTIOQUIA,5001,MEDELLIN,SERVICENTRO PALMAS,ZEUSS,Carrera 38 No 19 - 16,BIODIESEL EXTRA,9910.0,A,Carrera 38 No 19 - 16,"Carrera 38 No 19 - 16, Medellin, Colombia","(6.26823, -75.54871)",6.26823,-75.54871
2022,6,5,ANTIOQUIA,5001,MEDELLIN,SERVICENTRO PALMAS,ZEUSS,Carrera 38 No 19 - 16,GASOLINA EXTRA OXIGENADA,17588.0,A,Carrera 38 No 19 - 16,"Carrera 38 No 19 - 16, Medellin, Colombia","(6.26823, -75.54871)",6.26823,-75.54871
2022,6,5,ANTIOQUIA,5001,MEDELLIN,SERVICENTRO PALMAS,ZEUSS,Carrera 38 No 19 - 16,GASOLINA CORRIENTE OXIGENADA,9618.0,A,Carrera 38 No 19 - 16,"Carrera 38 No 19 - 16, Medellin, Colombia","(6.26823, -75.54871)",6.26823,-75.54871
2022,6,5,ANTIOQUIA,5001,MEDELLIN,SERVICENTRO LAS BRISAS,TERPEL,CARRERA 65 No. 101 - 67,BIODIESEL EXTRA,9355.0,A,CARRERA 65 No. 101 - 67,"CARRERA 65 No. 101 - 67, Medellin, Colombia","(6.22931, -75.58294)",6.22931,-75.58294
2022,6,5,ANTIOQUIA,5001,MEDELLIN,SERVICENTRO LAS BRISAS,TERPEL,CARRERA 65 No. 101 - 67,GASOLINA EXTRA OXIGENADA,17380.0,A,CARRERA 65 No. 101 - 67,"CARRERA 65 No. 101 - 67, Medellin, Colombia","(6.22931, -75.58294)",6.22931,-75.58294
2022,6,5,ANTIOQUIA,5001,MEDELLIN,SERVICENTRO LAS BRISAS,TERPEL,CARRERA 65 No. 101 - 67,GASOLINA CORRIENTE OXIGENADA,9540.0,A,CARRERA 65 No. 101 - 67,"CARRERA 65 No. 101 - 67, Medellin, Colombia","(6.22931, -75.58294)",6.22931,-75.58294
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS TERPEL AUTOPISTA NORTE,TERPEL,Carrera 64 AA No 113A 34,GASOLINA EXTRA OXIGENADA,17370.0,A,Carrera 64 AA No 113A 34,"Carrera 64 AA No 113A 34, Medellin, Colombia","(6.30857, -75.56003)",6.30857,-75.56003
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS TERPEL AUTOPISTA NORTE,TERPEL,Carrera 64 AA No 113A 34,BIODIESEL EXTRA,9099.0,A,Carrera 64 AA No 113A 34,"Carrera 64 AA No 113A 34, Medellin, Colombia","(6.30857, -75.56003)",6.30857,-75.56003
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS TERPEL AUTOPISTA NORTE,TERPEL,Carrera 64 AA No 113A 34,GASOLINA CORRIENTE OXIGENADA,8899.0,A,Carrera 64 AA No 113A 34,"Carrera 64 AA No 113A 34, Medellin, Colombia","(6.30857, -75.56003)",6.30857,-75.56003
2022,6,5,ANTIOQUIA,5001,MEDELLIN,MALL AUTOS SAS,MOBIL,CARRERA 30 No. 10B - 22,GASOLINA EXTRA OXIGENADA,19765.0,A,CARRERA 30 No. 10B - 22,"CARRERA 30 No. 10B - 22, Medellin, Colombia","(6.21064, -75.55887)",6.21064,-75.55887
2022,6,5,ANTIOQUIA,5001,MEDELLIN,MALL AUTOS SAS,MOBIL,CARRERA 30 No. 10B - 22,BIODIESEL EXTRA,10760.0,A,CARRERA 30 No. 10B - 22,"CARRERA 30 No. 10B - 22, Medellin, Colombia","(6.21064, -75.55887)",6.21064,-75.55887
2022,6,5,ANTIOQUIA,5001,MEDELLIN,MALL AUTOS SAS,MOBIL,CARRERA 30 No. 10B - 22,GASOLINA CORRIENTE OXIGENADA,10160.0,A,CARRERA 30 No. 10B - 22,"CARRERA 30 No. 10B - 22, Medellin, Colombia","(6.21064, -75.55887)",6.21064,-75.55887
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO SERVAS LTDA,TEXACO,CALLE  44   80 60,GASOLINA CORRIENTE OXIGENADA,9390.0,A,CALLE  44   80 60,"CALLE  44   80 60, Medellin, Colombia","(6.25079, -75.60314)",6.25079,-75.60314
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO SERVAS LTDA,TEXACO,CALLE  44   80 60,BIODIESEL EXTRA,9260.0,A,CALLE  44   80 60,"CALLE  44   80 60, Medellin, Colombia","(6.25079, -75.60314)",6.25079,-75.60314
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO SERVAS LTDA,TEXACO,CALLE  44   80 60,GASOLINA EXTRA OXIGENADA,17200.0,A,CALLE  44   80 60,"CALLE  44   80 60, Medellin, Colombia","(6.25079, -75.60314)",6.25079,-75.60314
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO ROBLEDO,MOBIL,DIAGONAL 80 No. 76-95,GASOLINA EXTRA OXIGENADA,17110.0,A,DIAGONAL 80 No. 76-95,"DIAGONAL 80 No. 76-95, Medellin, Colombia","(6.27728, -75.58965)",6.27728,-75.58965
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO ROBLEDO,MOBIL,DIAGONAL 80 No. 76-95,BIODIESEL EXTRA,9052.0,A,DIAGONAL 80 No. 76-95,"DIAGONAL 80 No. 76-95, Medellin, Colombia","(6.27728, -75.58965)",6.27728,-75.58965
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO ROBLEDO,MOBIL,DIAGONAL 80 No. 76-95,GASOLINA CORRIENTE OXIGENADA,9164.0,A,DIAGONAL 80 No. 76-95,"DIAGONAL 80 No. 76-95, Medellin, Colombia","(6.27728, -75.58965)",6.27728,-75.58965
2022,6,5,ANTIOQUIA,5001,MEDELLIN,SERVICENTRO HL LA CLARET,ESSO,TRANSVERSAL 51A No. 67B-59,GASOLINA CORRIENTE OXIGENADA,8940.0,A,TRANSVERSAL 51A No. 67B-59,"TRANSVERSAL 51A No. 67B-59, Medellin, Colombia","(6.25853, -75.58338)",6.25853,-75.58338
2022,6,5,ANTIOQUIA,5001,MEDELLIN,SERVICENTRO HL LA CLARET,ESSO,TRANSVERSAL 51A No. 67B-59,BIODIESEL EXTRA,9350.0,A,TRANSVERSAL 51A No. 67B-59,"TRANSVERSAL 51A No. 67B-59, Medellin, Colombia","(6.25853, -75.58338)",6.25853,-75.58338
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL VILLANUEVA,TERPEL,CARRERA 56 No. 55-29,GASOLINA CORRIENTE OXIGENADA,8850.0,A,CARRERA 56 No. 55-29,"CARRERA 56 No. 55-29, Medellin, Colombia","(6.21397, -75.5843)",6.21397,-75.5843
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL VILLANUEVA,TERPEL,CARRERA 56 No. 55-29,BIODIESEL EXTRA,9040.0,A,CARRERA 56 No. 55-29,"CARRERA 56 No. 55-29, Medellin, Colombia","(6.21397, -75.5843)",6.21397,-75.5843
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL LA RAYA,TERPEL,CARRERA 52 No. 14 SUR-04,GASOLINA EXTRA OXIGENADA,17560.0,A,CARRERA 52 No. 14 SUR-04,"CARRERA 52 No. 14 SUR-04, Medellin, Colombia","(6.19444, -75.59091)",6.19444,-75.59091
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL LA RAYA,TERPEL,CARRERA 52 No. 14 SUR-04,GASOLINA CORRIENTE OXIGENADA,9050.0,A,CARRERA 52 No. 14 SUR-04,"CARRERA 52 No. 14 SUR-04, Medellin, Colombia","(6.19444, -75.59091)",6.19444,-75.59091
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL LA RAYA,TERPEL,CARRERA 52 No. 14 SUR-04,BIODIESEL EXTRA,9040.0,A,CARRERA 52 No. 14 SUR-04,"CARRERA 52 No. 14 SUR-04, Medellin, Colombia","(6.19444, -75.59091)",6.19444,-75.59091
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL NORTE,TERPEL,CARRERA 64C No. 103 GG- 75,GASOLINA EXTRA OXIGENADA,17390.0,A,CARRERA 64C No. 103 GG- 75,"CARRERA 64C No. 103 GG- 75, Medellin, Colombia","(6.30102, -75.56425)",6.30102,-75.56425
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL NORTE,TERPEL,CARRERA 64C No. 103 GG- 75,GASOLINA CORRIENTE OXIGENADA,8850.0,A,CARRERA 64C No. 103 GG- 75,"CARRERA 64C No. 103 GG- 75, Medellin, Colombia","(6.30102, -75.56425)",6.30102,-75.56425
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL NORTE,TERPEL,CARRERA 64C No. 103 GG- 75,BIODIESEL EXTRA,9080.0,A,CARRERA 64C No. 103 GG- 75,"CARRERA 64C No. 103 GG- 75, Medellin, Colombia","(6.30102, -75.56425)",6.30102,-75.56425
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL LAS MERCEDES,TERPEL,CALLE 65 No 56-35,BIODIESEL EXTRA,9040.0,A,CALLE 65 No 56-35,"CALLE 65 No 56-35, Medellin, Colombia","(6.26337, -75.56995)",6.26337,-75.56995
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL LAS MERCEDES,TERPEL,CALLE 65 No 56-35,GASOLINA EXTRA OXIGENADA,17440.0,A,CALLE 65 No 56-35,"CALLE 65 No 56-35, Medellin, Colombia","(6.26337, -75.56995)",6.26337,-75.56995
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL LAS MERCEDES,TERPEL,CALLE 65 No 56-35,GASOLINA CORRIENTE OXIGENADA,8850.0,A,CALLE 65 No 56-35,"CALLE 65 No 56-35, Medellin, Colombia","(6.26337, -75.56995)",6.26337,-75.56995
